# Panel E -- Visium Spot Coordinates
# 
# Scatter-plot background layer: spatial (x, y) coordinates of Visium spots from
# the matched human breast-cancer tissue section.
# 
# Columns:
#   x -- Spatial x-coordinate of the Visium spot centroid
#   y -- Spatial y-coordinate of the Visium spot centroid
# 
# Source CSV : results/cross_modal_search/spatial_coords_sample.csv (Visium rows)
# Generated by: benchmarks/cross_modal_search.py
#
x,y
936.9979765090656,1940.8960530464965
1263.744877106571,5271.377656905382
3192.4362734734896,1416.6847710975871
5280.473639329746,459.1584508646311
2593.245943805975,1614.8213931645605
1067.2678103525122,6773.9423875176135
1664.9379234725384,1121.6396781916246
3284.423561879101,3876.028399174744
5116.386089703574,2840.3184189277454
4136.765219896586,6395.263609461307
4818.73642817777,4346.8881401812505
1920.4849474114424,1200.400963339579
2163.4834724611846,926.9304216320138
2781.987006274546,1255.734835294316
5452.318296667214,3707.451404068199
4086.8805690778754,2350.5889749826893
2986.773900353295,5382.59812042825
5369.5374180535455,5557.690251281281
3718.5837505068657,605.4134720047473
2901.601128245404,3099.0691404516374
4295.512460826206,2518.971266934597
2524.0940977877417,3816.689536578732
1542.9779169537817,1918.0213594666736
529.5182279382598,5914.241758525796
2012.472235817053,3659.744591416736
2755.859285830982,552.9791514644958
513.4973018485998,1428.8446351350126
2194.976407121821,3125.371199538824
3065.6637723510576,717.3564527751296
3688.61103239372,3861.1387813569527
1383.2880846105854,340.675428827245
4556.399793461664,4092.8649265461454
1363.4681697976694,6587.243112240551
3073.4457855828705,6347.362093655206
3212.3021972327297,1943.600901306345
4224.886407206808,6040.157136711819
4696.751516138496,5142.717101842904
4893.781302505951,3640.1274657101567
2371.5626445961207,1095.3376191044397
2025.5485487990936,4011.398793138343
4522.536068732613,4533.587415458313
3055.029163904276,4500.575517470004
2459.6838319063418,740.2311463549522
5326.467283532552,1688.8302649032094
4995.875385265466,2316.8296542263497
3933.452533419002,949.0825979643232
2252.5721567055016,6026.01494166206
4438.259879091972,930.2128950257749
4323.114388870934,1902.409224401368
5299.786843475593,986.0994865939064
1884.2504326139745,4280.286719070721
4519.566550104476,399.2917741757424
5357.935312672669,3886.718323196624
5336.595181312263,4679.119919350916
4645.417563239138,2417.9129133407323
5462.446194446926,6697.741058515906
4356.031720091698,2780.4268367183395
533.3632256078408,1955.76076534377
2042.4449539301977,404.0192820645306
1465.5373470366667,5263.39258114335
437.5309395326476,3454.89813044864
732.8098109900366,4587.4916760141095
2990.618898022877,1424.1171272462238
522.7037116405418,5738.42711042525
1180.9179895465777,348.1326904963994
4935.356125999972,2055.3740844426075
1983.9737253050723,5596.152174405891
3790.705115153234,2537.8409698731457
2067.651186385994,2426.067786736883
3256.8465393548886,4493.143161321368
3733.155374515879,6410.681041371975
904.6084593811784,1062.3008155956136
652.9524420581793,3798.5423508876975
5391.774131881204,3445.443114671063
2363.851545831149,2239.368511459822
5166.2247315759605,111.5092397842982
4739.800547233683,2238.6459942123074
438.980241613297,2135.027684472196
1357.2063731133458,6411.403558619489
2476.626245983772,3906.335448903204
474.2932684229954,374.43474958358456
2670.7325226694147,5042.933985109948
5301.282154502565,6439.712854239525
3680.3472140153553,5005.194579232851
1604.4186642070445,860.1841084078833
2008.581229201148,844.7417709766974
1921.9802584384151,6654.014330985198
1559.023748563959,6403.971202470851
2837.2368713103288,6796.094563849922
5277.5252241274175,3097.7939035907293
2576.34953867487,5222.200904238373
1591.3423512250038,508.52990668627535
4493.484838607237,6470.019903967986
4561.740102158217,5587.99730100974
3111.682322074381,1947.5809864271023
471.92247835457874,3013.5980164025614
1830.5456896461992,4194.645797387526
2705.124061491343,4601.633871063869
975.2556164263842,4314.046039827063
4709.827829120537,5494.371303564512
5284.339740425136,3273.6085516912744
847.0587187438223,4935.140887094442
4842.447349606591,915.3232772079836
1691.0656439161012,1824.3953620214447
4783.423401368072,6107.481075069863
1405.570807384569,5001.91210583909
1941.8001732513312,407.4466475718932
4952.851259690797,5221.453481470342
2278.6998771490653,6728.77062549188
1952.5056961649552,3398.2641161124766
4275.646537066964,1992.0551367258397
5054.945342450312,3898.155669986535
4113.008289521439,3053.34465881251
2311.596104944022,833.8571438001804
2496.4921697430136,4433.251579111962
3711.769234209148,429.59882390420216
913.8397746936388,5372.436010499247
5309.0181587880525,5296.234681497539
5104.783984322698,1169.3464908430883
4313.929082504799,4365.757843119799
2136.8030324042265,224.19964332271135
5499.2334288577895,3617.830397264245
1868.27551547064,6568.373409302002
1042.0615778967176,4751.89388284526
3404.9342663172083,4399.5171638761385
505.76129756311366,2572.322807876999
2845.500689688693,5652.038765974024
2084.593600463423,5592.172089285135
5150.777628525504,2399.018304881667
531.8890180066765,3275.0784917068195
1398.75629108685,4826.097457738545
1717.746083973061,2527.126140330749
794.2256527227819,3529.101705341925
